,orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,unitPrice_orders,quantity,discount,companyName_customers,contactName,contactTitle,city_customer,country_customer,categoryID,categoryName,description,productName,quantityPerUnit,unitPrice_products,discontinued,employeeName,title,city_employees,country_employees,reportsTo,companyName_shippers,Mon_Day_orderDate,Year_Quarter_orderDate,weeks_of_year_orderDate,Year_Month_orderDate,days_difference_required_shipped,Sales,freight_ratio_of_sales,percentile_unitPrice_orders,country_customer_rank_sales,companyName_customers_rank_Sales,product_rank_sales,employee_rank_sales,city_customer_rank_freight,day_order,month_order,quarter_order,year_order,weekofyear_order
1973,10555,SAVEA,6,2014-06-02,2014-06-30,2014-06-04,3,252.49,51,53.0,20,0.2,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,Jun-Mon,2014-Q2,2014-W22,2014-Jun,26,848.0000305175781,29.775,<0.9%,1,3,7,8,1,Monday,June,2,2014,22
1974,10439,MEREP,6,2014-02-07,2014-03-07,2014-02-10,3,4.07,74,8.0,30,0.0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,7,Produce,Dried fruit and bean curd,Longlife Tofu,5 kg pkg.,10.0,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,Feb-Fri,2014-Q1,2014-W05,2014-Feb,25,240.0,1.696,<0.4%,9,9,73,8,12,Friday,February,1,2014,05
1975,10519,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76,1,31.0,16,0.05,Chop Suey Chinese,Yang Wang,Owner,Bern,Switzerland,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,Apr-Mon,2014-Q2,2014-W17,2014-Apr,25,471.1999816894531,19.474,<0.7%,13,34,17,8,43,Monday,April,2,2014,17
1976,10539,BSBEV,6,2014-05-16,2014-06-13,2014-05-23,3,12.36,13,6.0,8,0.0,B S Beverages,Victoria Ashworth,Sales Representative,London,UK,8,Seafood,Seaweed and fish,Konbu,2 kg box,6.0,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,May-Fri,2014-Q2,2014-W19,2014-May,21,48.0,25.75,<0.1%,6,51,60,8,5,Friday,May,2,2014,19
1977,11025,WARTH,6,2015-04-15,2015-05-13,2015-04-24,3,29.17,13,6.0,20,0.1,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,8,Seafood,Seaweed and fish,Konbu,2 kg box,6.0,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,Apr-Wed,2015-Q2,2015-W15,2015-Apr,19,107.99999237060547,27.009,<0.2%,15,28,60,8,24,Wednesday,April,2,2015,15
1978,10754,MAGAA,6,2014-11-25,2014-12-23,2014-11-27,3,2.38,4,18.4,3,0.0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,Nov-Tue,2014-Q4,2014-W47,2014-Nov,26,55.19999885559082,4.312,<0.1%,17,44,21,8,39,Tuesday,November,4,2014,47
1979,10264,FOLKO,6,2013-07-24,2013-08-21,2013-08-23,3,3.67,41,7.7,25,0.15,Folk Och Fä Hb,Maria Larsson,Owner,Bräcke,Sweden,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,Jul-Wed,2013-Q3,2013-W29,2013-Jul,-2,163.62500190734863,2.243,<0.3%,8,8,45,8,8,Wednesday,July,3,2013,29
1980,11019,RANCH,6,2015-04-13,2015-05-11,2015-04-10,3,3.17,46,12.0,3,0.0,Rancho Grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,Apr-Mon,2015-Q2,2015-W15,2015-Apr,31,36.0,8.806,<0.1%,19,72,56,8,32,Monday,April,2,2015,15
1981,11047,EASTC,7,2015-04-24,2015-05-22,2015-05-01,3,46.62,1,18.0,25,0.25,Eastern Connection,Ann Devon,Sales Agent,London,UK,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Apr-Fri,2015-Q2,2015-W16,2015-Apr,21,337.5,13.813,<0.5%,6,30,35,6,5,Friday,April,2,2015,16
1982,11051,LAMAI,7,2015-04-27,2015-05-25,2015-04-10,3,2.79,24,4.5,10,0.2,La Maison D Asie,Annette Roulet,Sales Manager,Toulouse,France,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Robert King,Sales Representative,London,UK,5,Federal Shipping,Apr-Mon,2015-Q2,2015-W17,2015-Apr,45,36.000001430511475,7.75,<0.1%,5,41,63,6,37,Monday,April,2,2015,17
1983,10597,PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12,24,4.5,35,0.2,Piccolo Und Mehr,Georg Pipps,Sales Manager,Salzburg,Austria,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Robert King,Sales Representative,London,UK,5,Federal Shipping,Jul-Fri,2014-Q3,2014-W27,2014-Jul,21,126.00000500679016,27.873,<0.3%,3,15,63,6,17,Friday,July,3,2014,27
1984,10573,ANTON,7,2014-06-19,2014-07-17,2014-06-20,3,84.84,34,14.0,40,0.0,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Sasquatch Ale,24 - 12 oz bottles,14.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Jun-Thu,2014-Q2,2014-W24,2014-Jun,27,560.0,15.15,<0.7%,14,46,55,6,16,Thursday,June,2,2014,24
1985,10937,CACTU,7,2015-03-10,2015-03-24,2015-03-13,3,31.51,34,14.0,20,0.0,Cactus Comidas Para Llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Sasquatch Ale,24 - 12 oz bottles,14.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Mar-Tue,2015-Q1,2015-W10,2015-Mar,11,280.0,11.254,<0.5%,19,76,55,6,32,Tuesday,March,1,2015,10
1986,11008,ERNSH,7,2015-04-08,2015-05-06,2015-04-10,3,79.46,34,14.0,90,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Sasquatch Ale,24 - 12 oz bottles,14.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Apr-Wed,2015-Q2,2015-W14,2015-Apr,26,1197.0000171661377,6.638,<0.9%,3,2,55,6,2,Wednesday,April,2,2015,14
1987,10367,VAFFE,7,2013-11-28,2013-12-26,2013-12-02,3,13.55,34,11.2,36,0.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Sasquatch Ale,24 - 12 oz bottles,14.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Nov-Thu,2013-Q4,2013-W47,2013-Nov,24,403.1999931335449,3.361,<0.6%,12,27,55,6,22,Thursday,November,4,2013,47
1988,10353,PICCO,7,2013-11-13,2013-12-11,2013-11-25,3,360.63,38,210.8,50,0.2,Piccolo Und Mehr,Georg Pipps,Sales Manager,Salzburg,Austria,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Côte De Blaye,12 - 75 cl bottles,263.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Nov-Wed,2013-Q4,2013-W45,2013-Nov,16,8431.999969482422,4.277,<1.0%,3,15,1,6,17,Wednesday,November,4,2013,45
1989,10661,HUNGO,7,2014-09-09,2014-10-07,2014-09-15,3,17.55,39,18.0,3,0.2,Hungry Owl All Night Grocers,Patricia Mckenna,Sales Associate,Cork,Ireland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chartreuse Verte,750 cc per bottle,18.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Sep-Tue,2014-Q3,2014-W36,2014-Sep,22,43.20000171661377,40.625,<0.1%,10,5,37,6,6,Tuesday,September,3,2014,36
1990,10923,LAMAI,7,2015-03-03,2015-04-14,2015-03-13,3,68.26,43,46.0,10,0.2,La Maison D Asie,Annette Roulet,Sales Manager,Toulouse,France,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Mar-Tue,2015-Q1,2015-W09,2015-Mar,32,367.99999237060547,18.549,<0.6%,5,41,12,6,37,Tuesday,March,1,2015,09
1991,10458,SUPRD,7,2014-02-26,2014-03-26,2014-03-04,3,147.06,43,36.8,20,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Feb-Wed,2014-Q1,2014-W08,2014-Feb,22,735.9999847412109,19.981,<0.8%,11,14,12,6,18,Wednesday,February,1,2014,08
1992,10923,LAMAI,7,2015-03-03,2015-04-14,2015-03-13,3,68.26,67,14.0,24,0.2,La Maison D Asie,Annette Roulet,Sales Manager,Toulouse,France,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Mar-Tue,2015-Q1,2015-W09,2015-Mar,32,268.7999954223633,25.394,<0.5%,5,41,74,6,37,Tuesday,March,1,2015,09
1993,10308,ANATR,7,2013-09-18,2013-10-16,2013-09-24,3,1.61,7,12.0,5,0.0,Ana Trujillo Emparedados Y Helados,Ana Trujillo,Owner,Mexico City,Mexico,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Outback Lager,24 - 355 ml bottles,15.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Sep-Wed,2013-Q3,2013-W37,2013-Sep,22,60.0,2.683,<0.1%,14,84,39,6,16,Wednesday,September,3,2013,37
1994,10319,TORTU,7,2013-10-02,2013-10-30,2013-10-11,3,64.5,76,14.4,30,0.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Lakkaliköri,500 ml,18.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Oct-Wed,2013-Q4,2013-W39,2013-Oct,19,431.9999885559082,14.931,<0.6%,14,38,26,6,16,Wednesday,October,4,2013,39
1995,10289,BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,3,8.0,30,0.0,B S Beverages,Victoria Ashworth,Sales Representative,London,UK,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Aniseed Syrup,12 - 550 ml bottles,10.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Aug-Mon,2013-Q3,2013-W34,2013-Aug,26,240.0,9.488,<0.4%,6,51,71,6,5,Monday,August,3,2013,34
1996,11047,EASTC,7,2015-04-24,2015-05-22,2015-05-01,3,46.62,5,21.35,30,0.25,Eastern Connection,Ann Devon,Sales Agent,London,UK,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Chef Anton S Gumbo Mix,36 boxes,21.35,1,Robert King,Sales Representative,London,UK,5,Federal Shipping,Apr-Fri,2015-Q2,2015-W16,2015-Apr,21,480.3750228881836,9.705,<0.7%,6,30,59,6,5,Friday,April,2,2015,16
1997,1055,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32,61,28.5,10,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Sirop D Érable,24 - 500 ml bottles,28.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,May-Wed,2014-Q2,2014-W21,2014-May,19,256.49999618530273,1.684,<0.5%,16,36,29,6,34,Wednesday,May,2,2014,21
1998,10642,SIMOB,7,2014-08-22,2014-09-19,2014-09-05,3,41.89,61,28.5,20,0.2,Simons Bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Sirop D Érable,24 - 500 ml bottles,28.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Aug-Fri,2014-Q3,2014-W33,2014-Aug,14,456.0000228881836,9.186,<0.7%,12,23,29,6,38,Friday,August,3,2014,33
1999,10597,PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12,65,21.05,12,0.2,Piccolo Und Mehr,Georg Pipps,Sales Manager,Salzburg,Austria,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Jul-Fri,2014-Q3,2014-W27,2014-Jul,21,202.0800018310547,17.379,<0.4%,3,15,30,6,17,Friday,July,3,2014,27
2000,10367,VAFFE,7,2013-11-28,2013-12-26,2013-12-02,3,13.55,65,16.8,15,0.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Nov-Thu,2013-Q4,2013-W47,2013-Nov,24,251.9999885559082,5.377,<0.5%,12,27,30,6,22,Thursday,November,4,2013,47
2001,10532,EASTC,7,2014-05-09,2014-06-06,2014-05-12,3,74.46,66,17.0,24,0.0,Eastern Connection,Ann Devon,Sales Agent,London,UK,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Louisiana Hot Spiced Okra,24 - 8 oz jars,17.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,May-Fri,2014-Q2,2014-W18,2014-May,25,408.0,18.25,<0.6%,6,30,69,6,5,Friday,May,2,2014,18
2002,10367,VAFFE,7,2013-11-28,2013-12-26,2013-12-02,3,13.55,77,10.4,7,0.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Original Frankfurter Grüne Soße,12 boxes,13.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Nov-Thu,2013-Q4,2013-W47,2013-Nov,24,72.79999732971191,18.613,<0.2%,12,27,42,6,22,Thursday,November,4,2013,47
2003,1055,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32,19,9.2,10,0.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,3,Confections,"Desserts, candies, and sweet breads",Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,May-Wed,2014-Q2,2014-W21,2014-May,19,91.99999809265137,4.696,<0.2%,16,36,58,6,34,Wednesday,May,2,2014,21
2004,1055,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32,21,10.0,6,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney S Scones,24 pkgs. x 4 pieces,10.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,May-Wed,2014-Q2,2014-W21,2014-May,19,54.0,8.0,<0.1%,16,36,43,6,34,Wednesday,May,2,2014,21
2005,10642,SIMOB,7,2014-08-22,2014-09-19,2014-09-05,3,41.89,21,10.0,30,0.2,Simons Bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney S Scones,24 pkgs. x 4 pieces,10.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Aug-Fri,2014-Q3,2014-W33,2014-Aug,14,240.0,17.454,<0.4%,12,23,43,6,38,Friday,August,3,2014,33
2006,10633,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9,26,31.23,35,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,3,Confections,"Desserts, candies, and sweet breads",Gumbär Gummibärchen,100 - 250 g bags,31.23,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Aug-Fri,2014-Q3,2014-W32,2014-Aug,25,929.092493057251,51.437,<0.9%,3,2,19,6,2,Friday,August,3,2014,32
2007,10458,SUPRD,7,2014-02-26,2014-03-26,2014-03-04,3,147.06,26,24.9,30,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,3,Confections,"Desserts, candies, and sweet breads",Gumbär Gummibärchen,100 - 250 g bags,31.23,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Feb-Wed,2014-Q1,2014-W08,2014-Feb,22,746.9999885559082,19.687,<0.8%,11,14,19,6,18,Wednesday,February,1,2014,08
2008,10633,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9,62,49.3,80,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,3,Confections,"Desserts, candies, and sweet breads",Tarte Au Sucre,48 pies,49.3,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Aug-Fri,2014-Q3,2014-W32,2014-Aug,25,3352.39990234375,14.255,<1.0%,3,2,4,6,2,Friday,August,3,2014,32
2009,11048,BOTTM,7,2015-04-24,2015-05-22,2015-04-30,3,24.12,68,12.5,42,0.0,Bottom Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Confections,"Desserts, candies, and sweet breads",Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Apr-Fri,2015-Q2,2015-W16,2015-Apr,22,525.0,4.594,<0.7%,9,18,44,6,29,Friday,April,2,2015,16
2010,10353,PICCO,7,2013-11-13,2013-12-11,2013-11-25,3,360.63,11,16.8,12,0.2,Piccolo Und Mehr,Georg Pipps,Sales Manager,Salzburg,Austria,4,Dairy Products,Cheeses,Queso Cabrales,1 kg pkg.,21.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Nov-Wed,2013-Q4,2013-W45,2013-Nov,16,161.2799949645996,223.605,<0.3%,3,15,34,6,17,Wednesday,November,4,2013,45
2011,10633,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9,12,38.0,36,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,4,Dairy Products,Cheeses,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Aug-Fri,2014-Q3,2014-W32,2014-Aug,25,1162.7999725341797,41.099,<0.9%,3,2,38,6,2,Friday,August,3,2014,32
2012,10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,12,38.0,100,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Dairy Products,Cheeses,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Sep-Tue,2014-Q3,2014-W38,2014-Sep,5,3800.0,10.236,<1.0%,1,3,38,6,1,Tuesday,September,3,2014,38
2013,10818,MAGAA,7,2015-01-07,2015-02-04,2015-01-12,3,65.48,32,32.0,20,0.0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,4,Dairy Products,Cheeses,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Jan-Wed,2015-Q1,2015-W01,2015-Jan,23,640.0,10.231,<0.8%,17,44,48,6,39,Wednesday,January,1,2015,01
2014,10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,33,2.5,30,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Dairy Products,Cheeses,Geitost,500 g,2.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Sep-Tue,2014-Q3,2014-W38,2014-Sep,5,75.0,518.64,<0.2%,1,3,76,6,1,Tuesday,September,3,2014,38
2015,10341,SIMOB,7,2013-10-29,2013-11-26,2013-11-05,3,26.78,33,2.0,8,0.0,Simons Bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,4,Dairy Products,Cheeses,Geitost,500 g,2.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Oct-Tue,2013-Q4,2013-W43,2013-Oct,21,16.0,167.375,<0.1%,12,23,76,6,38,Tuesday,October,4,2013,43
2016,10341,SIMOB,7,2013-10-29,2013-11-26,2013-11-05,3,26.78,59,44.0,9,0.15,Simons Bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,4,Dairy Products,Cheeses,Raclette Courdavault,5 kg pkg.,55.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Oct-Tue,2013-Q4,2013-W43,2013-Oct,21,336.60001373291016,7.956,<0.5%,12,23,3,6,38,Tuesday,October,4,2013,43
2017,10308,ANATR,7,2013-09-18,2013-10-16,2013-09-24,3,1.61,69,28.8,1,0.0,Ana Trujillo Emparedados Y Helados,Ana Trujillo,Owner,Mexico City,Mexico,4,Dairy Products,Cheeses,Gudbrandsdalsost,10 kg pkg.,36.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Sep-Wed,2013-Q3,2013-W37,2013-Sep,22,28.799999237060547,5.59,<0.1%,14,84,16,6,16,Wednesday,September,3,2013,37
2018,11033,RICSU,7,2015-04-17,2015-05-15,2015-04-23,3,84.74,69,36.0,36,0.1,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,4,Dairy Products,Cheeses,Gudbrandsdalsost,10 kg pkg.,36.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Apr-Fri,2015-Q2,2015-W15,2015-Apr,22,1166.399917602539,7.265,<0.9%,13,19,16,6,20,Friday,April,2,2015,15
2019,11008,ERNSH,7,2015-04-08,2015-05-06,2015-04-10,3,79.46,71,21.5,21,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,4,Dairy Products,Cheeses,Flotemysost,10 - 500 g pkgs.,21.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Apr-Wed,2015-Q2,2015-W14,2015-Apr,26,451.5,17.599,<0.7%,3,2,20,6,2,Wednesday,April,2,2015,14
2020,10458,SUPRD,7,2014-02-26,2014-03-26,2014-03-04,3,147.06,71,17.2,50,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,4,Dairy Products,Cheeses,Flotemysost,10 - 500 g pkgs.,21.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Feb-Wed,2014-Q1,2014-W08,2014-Feb,22,860.0000381469727,17.1,<0.9%,11,14,20,6,18,Wednesday,February,1,2014,08
2021,10923,LAMAI,7,2015-03-03,2015-04-14,2015-03-13,3,68.26,42,14.0,10,0.2,La Maison D Asie,Annette Roulet,Sales Manager,Toulouse,France,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,Robert King,Sales Representative,London,UK,5,Federal Shipping,Mar-Tue,2015-Q1,2015-W09,2015-Mar,32,111.99999809265137,60.946,<0.2%,5,41,46,6,37,Tuesday,March,1,2015,09
2022,10322,PERIC,7,2013-10-04,2013-11-01,2013-10-23,3,0.4,52,5.6,20,0.0,Pericles Comidas Clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Filo Mix,16 - 2 kg boxes,7.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Oct-Fri,2013-Q4,2013-W39,2013-Oct,9,111.99999809265137,0.357,<0.2%,14,59,70,6,16,Friday,October,4,2013,39
2023,10896,MAISD,7,2015-02-19,2015-03-19,2015-02-27,3,32.45,56,38.0,16,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gnocchi Di Nonna Alice,24 - 250 g pkgs.,38.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Feb-Thu,2015-Q1,2015-W07,2015-Feb,20,608.0,5.337,<0.8%,11,39,6,6,42,Thursday,February,1,2015,07
2024,10458,SUPRD,7,2014-02-26,2014-03-26,2014-03-04,3,147.06,56,30.4,15,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gnocchi Di Nonna Alice,24 - 250 g pkgs.,38.0,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Feb-Wed,2014-Q1,2014-W08,2014-Feb,22,455.9999942779541,32.25,<0.7%,11,14,6,6,18,Wednesday,February,1,2014,08
2025,10597,PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12,57,19.5,20,0.0,Piccolo Und Mehr,Georg Pipps,Sales Manager,Salzburg,Austria,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Jul-Fri,2014-Q3,2014-W27,2014-Jul,21,390.0,9.005,<0.6%,3,15,51,6,17,Friday,July,3,2014,27
2026,10876,BONAP,7,2015-02-09,2015-03-09,2015-02-12,3,60.42,64,33.25,20,0.0,Bon App ,Laurence Lebihan,Owner,Marseille,France,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Wimmers Gute Semmelknödel,20 bags x 4 pieces,33.25,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Feb-Mon,2015-Q1,2015-W06,2015-Feb,25,665.0,9.086,<0.8%,5,17,15,6,14,Monday,February,1,2015,06
2027,10289,BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,64,26.6,9,0.0,B S Beverages,Victoria Ashworth,Sales Representative,London,UK,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Wimmers Gute Semmelknödel,20 bags x 4 pieces,33.25,0,Robert King,Sales Representative,London,UK,5,Federal Shipping,Aug-Mon,2013-Q3,2013-W34,2013-Aug,26,239.40000343322754,9.511,<0.4%,6,51,15,6,5,Monday,August,3,2013,34
2028,10573,ANTON,7,2014-06-19,2014-07-17,2014-06-20,3,84.84,17,39.0,18,0.0,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,6,Meat & Poultry,Prepared meats,Alice Mutton,20 - 1 kg tins,39.0,1,Robert King,Sales Representative,London,UK,5,Federal Shipping,Jun-Thu,2014-Q2,2014-W24,2014-Jun,27,702.0,12.085,<0.8%,14,46,8,6,16,Thursday,June,2,2014,24
2029,1055,GODOS,7,2014-05-28,2014-06-25,2014-06-06,3,4.32,17,39.0,8,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,6,Meat & Poultry,Prepared meats,Alice Mutton,20 - 1 kg tins,39.0,1,Robert King,Sales Representative,London,UK,5,Federal Shipping,May-Wed,2014-Q2,2014-W21,2014-May,19,280.79998779296875,1.538,<0.5%,16,36,8,6,34,Wednesday,May,2,2014,21
